productId,productName,longDescription,nature_code,target_code
1086,Fluide de Jour  - Bio & 100% d'origine naturelle,"<img style=""width:18%; display:inline-block;"" src=""https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCZG_STG/on/demandware.static/-/Library-Sites-SephoraV2/default/v575c67102dd6790f4395f1ba20e06f5148b020bf/LP/beaute-bio-vegan-naturelle/SEPHORA_SUSTAINABILITY_CLEAN_SEAL_RVB.png""><img style=""width:18%; display:inline-block;"" src=""https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCZG_STG/on/demandware.static/-/Library-Sites-SephoraV2/default/v575c67102dd6790f4395f1ba20e06f5148b020bf/LP/beaute-bio-vegan-naturelle/SEPHORA_SUSTAINABILITY_NATURALITY_SEAL_RVB.png""><img style=""width:18%; display:inline-block;"" src=""https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCZG_STG/on/demandware.static/-/Library-Sites-SephoraV2/default/v575c67102dd6790f4395f1ba20e06f5148b020bf/LP/beaute-bio-vegan-naturelle/SEPHORA_SUSTAINABILITY_VEGAN_SEAL_RVB.png""><br><br>La philosophie de la marque On The Wild Side :<br>
Des soins bio, 100% d'origine naturelle et sauvages, respectueux de la peau et de la planète. C'est une invitation à revenir à l'essentiel, se reconnecter au sauvage, et réconcilier beauté et simplicité en toute sérénité.
<br><br>
Pourquoi la plante sauvage ?<br>
La marque On The Wild Side a élaboré des formules à base d'actifs issus de cueillettes sauvages, une pratique artisanale, ancestrale et durable. Issue d'une nature préservée, la plante sauvage pousse à son rythme et possède ainsi des principes actifs plus riches qu'une plante cultivée.
<br><br>
Enrichi en acide hyaluronique et en huiles végétales de qualité, le Fluide de Jour apporte un boost d'hydration à la peau. Sa texture très légère pénètre instantanément et laisse une peau fraîche, douce et rayonnante.
Elle contient des actifs sauvages de bourgeons de hêtre et de sève de bouleau connus pour aider à améliorer le processus naturel de renouvellement de la peau
<br><br>
Convient à tous types de peaux.
<br><br>
100% Made In France<br>
Flacons en verre et étuis en carton FSC issu de forêts gérées durablement.

<br><br><div><p><strong>Naturality : </strong>Des produits formulés à partir d’ingrédients d’origine naturelle. </p></div><div><p><strong>Vegan : </strong>Des produits sans ingrédient d’origine animale.</p></div><p>Pour découvrir nos partis-pris Clean at Sephora et Planet aware at Sephora, cliquez <a target=""_blank"" rel=""noopener noreferrer"" href=""https://www.sephora.fr/beaute-responsable.html"">ici</a></p>",CREM JOUR,FEMME
1087,Neroli Portofino Acqua - Eau de Toilette,"<span style=""font-weight: bold;"">Cette Eau de Toilette Neroli Portofino Acqua est une façon irrésistiblement légère de porter le Neroli Portofino.</span><br><br>

Vibrante. Pétillante. Transporteuse. <br>
<span style=""font-weight: bold;"">Famille olfactive : Floral frais. </span><br><br>

Neroli Portofino Acqua Eau de Toilette est une invitation à pénétrer dans l'atmosphère séduisante de la Riviera italienne sous un nouvel angle - flotter dans les eaux azur idylliques du littoral, avec un ciel infini au-dessus de soi et des collines escarpées et verdoyantes juste à portée de vue. Expression plus fraîche des facettes claires et pétillantes du néroli portofino, c'est une façon irrésistiblement légère de porter la signature hespéridée et ambrée du parfum.<br><br>

<span style=""font-weight: bold;"">L'INSPIRATION:</span><br>
Ce parfum est inspiré par les brises fraîches, les eaux claires et étincelantes et le feuillage luxuriant de la Riviera italienne à Portofino. <br><br>

<span style=""font-weight: bold;"">LE FLACON:</span><br>
L'allure architecturale épurée d'une pièce d'échec.<br><br>

<span style=""font-style: italic;"">""Acqua est une expression plus fraîche des facettes claires et pétillantes de Neroli Portofino. Pour moi, il a une touche plus légère et sans effort qui me rappelle les cieux infinis au-dessus de ma tête.""</span> - TOM FORD ",EAUTOIL,FEMME
1088,Lash Paradise Base de Mascara Universelle Booster - Base soin mascara,"La 1ère* base-soin de mascara effet booster qui amplifie l'effet du mascara et optimise sa tenue. Dès 4 semaines, les cils sont renforcés.<br>83% ont constaté un effet boostant sur le volume et la longueur**81% ont constaté des cils plus beaux***83% ont constaté des cils assouplis et adoucis***97 % ont constaté une application facile grâce à l'alliance de la brosse ultra-douce et de la formule ultra-crémeuse<br>TESTÉ SOUS CONTRÔLE OPHTALMOLOGIQUE. CONVIENT AUX YEUX SENSIBLES. CONVIENT AUX PORTEURS DE LENTILLES.<br>* De L'Oréal Paris.** Auto-évaluation sur 113 femmes.*** Auto-évaluation sur 109 femmes.",MASCARAS,FEMME
1089,Escale aux Marquises - Eau de Toilette,"Au coeur des plus belles îles de l’Océan Indien.<br>
Après Portofino et Pondichéry, un univers nouveau s'ouvre pour la collection des Escales. Un monde synonyme d'évasion, aux images idylliques ancrées dans l'imaginaire de tout un chacun : la Polynésie Française.<br>
François Demachy, Parfumeur-Créateur pour Dior, a imaginé une fragrance florale, fraîche et épicée, aux notes féminines et sensuelles que composent ces matières premières d'exception, sélectionnées parmi les meilleures de la région de l'Escale.",EAUTOIL,FEMME
1090,Perky - Sérum Boosteur de collagène,"Appréciez ce joyau. Ce sérum  stimulant la production de collagène renforce, illumine et hydrate la peau. Infusé au squalane végétal, au ginseng, au pullulan (aide à améliorer la texture de la peau), à l'inca inchi et à l'acide hyaluronique pour un soin bonne mine hydratant non gras.",SERUM,FEMME
1091,Lait Velours Démaquillant - Aux extraits de gentiane jaune & mélisse des Alpes,"Les démaquillants Clarins, Le 1er geste beauté aux extraits de plantes.<br>Le démaquillant aux herbes des Alpes qui prend soin de votre peau !<br>Le Lait Velours Démaquillant, est un lait onctueux et non gras, idéal pour la méthode de démaquillage anti-pollution Clarins. Riche en HERBES DES ALPLES apaisantes & en MORINGUA dépolluant, il retire les maquillages légers du teint, des yeux et des lèvres, élimine les impuretés et les particules de pollution, tout en préservant le microbiote cutané et le film hydrolipidique.<br><br>     Le secret du Lait Velours Démaquillant Clarins ?<br>    Un véritable cocktail de plantes qui prend soin de la peau et la rend plus belle jour après jour <br>- Le complexe douceur, qui associe deux actifs apaisants (gentiane jaune bio & melisse bio) cultivés dans le domaine Clarins, contribue à apaise, calmer et adoucir la peau à chaque démaquillage.<br>- L'extrait de moringa, aide à éliminer les particules de pollution<br><br>Pour qui ? <br>Toutes les femmes adeptes des maquillages légers, et des laits démaquillants pour un démaquillage tout en douceur. La texture du lait est onctueuse et non grasse. Après la 1ère application, 97% des femmes trouvent la texture onctueuse*<br>* Test de satisfaction – 113 femmes – après la 1ère application<br>Le plus du Lait Velours Démaquillant Clarins ? <br>\tLe complexe douceur contenu dans la formule de ce démaquillant soin associe deux plantes        cultivées dans le domaine Clarins: la gentiane jaune bio et la mélisse bio. <br>LE DOMAINE CLARINS : UN LABORATOIRE À CIEL OUVERT<br>Un site unique et préservé, niché à 1400 mètres d'altitude au cœur des Alpes où les plantes poussent au rythme des saisons. Un véritable écrin de pureté sans pollution de l'air et des sols sur lequel Clarins élabore ses propres extraits de plantes gorgés d'actifs : des ingrédients purs. Naturellement efficaces.<br><br>Les forces de ce lait Démaquillant Velours :<br>- Une formule composée à 95% d'ingrédients d'origine naturelle.<br>- Des packagings éco-conçus, le flacon est plus léger, grâce à sa capsule allégée de -32% du poids de plastique.<br><br>MADE IN FRANCE***<br>***Fabriqué en France<br><br>",NETTOYANT,FEMME
1092,Moisture Surge - Soin Auto-Réhydratant 72h Flower Power Édition,"Votre peau a désormais le pouvoir de se réhydrater.<br>
Moisture Surge<sup>(TM)</sup> Soin Auto-Réhydratant 72 h est un gel-crème onctueux à absorption rapide qui délivre une hydratation<sup>(1)</sup> de 72 heures. Enrichi en aloe vera, il aide la peau à créer sa propre réserve en eau. Sa nouvelle formule offre deux fois plus d'hydratation en fin de journée. Pendant 72 heures, votre peau est éclatante et repulpée. Même après avoir nettoyé votre visage.<br><br>

Ce gel-crème non gras est adapté à tous les types de peaux, et deviendra un véritable allié beauté aux multiples usages :<br>
- Appliquez-le en couche épaisse pour réaliser un masque hydratant express, à laisser poser 5 minutes pour une peau repulpée.<br>
- En soin anti-frisottis pour nourrir vos cheveux en quelques instants, sans effet gras.<br>
- Mélangez-le à votre fond de teint pour une couvrance légère et une peau unifiée, éclatante.<br><br>

Les tests le prouvent, même après vous être nettoyé le visage, sa technologie auto-régénérante à base d'aloe vera et de caféine aide la peau à créer sa propre réserve en eau pour se réhydrater en continu, puis retient cette hydratation pour donner à votre peau cet aspect constamment repulpé, frais et éclatant.<br><br>

La philosophie Clinique<br>
Simple. Sûr. Efficace.<br>
Toujours formulé pour un résultat maximal, sans irritation.<br>
--------------------------
Soumis à des tests d'allergie.<br>
100% sans parfum.",CREM JOUR,FEMME
1093,Fullest Volumizing Mascara - Mascara,"<img style=""width:18%; display:inline-block;"" src=""https://edge.disstg.commercecloud.salesforce.com/dw/image/v2/BCZG_STG/on/demandware.static/-/Library-Sites-SephoraV2/default/v575c67102dd6790f4395f1ba20e06f5148b020bf/LP/beaute-bio-vegan-naturelle/SEPHORA_SUSTAINABILITY_CLEAN_SEAL_RVB.png""><br><br>Un mascara volumisant propre, qui enrobe chaque cil d'un volume modulable pour créer une frange à la fois épaisse et légère, et ce sans s'écailler, baver ni irriter les yeux, même les plus sensibles.<p>Pour découvrir nos partis-pris Clean at Sephora et Planet aware at Sephora, cliquez <a target=""_blank"" rel=""noopener noreferrer"" href=""https://www.sephora.fr/beaute-responsable.html"">ici</a></p>",MASCARAS,FEMME
1094,Grand coffret corps & bain - Coffret corps et bain,"<p><img style=""width:8%; display:inline-block;"" src=""LP/sephora/goodFor/goodFor_vegan_.png?$staticlink$?q=75"" alt=""Certified organic - Vegan""><br><br>

Un trio d’essentiels de soin&nbsp;et une bougie parfumée pour chouchouter, hydrater et parfumer le corps de la tête aux pieds !&nbsp;<br><br>
<strong>Ce coffret contient :</strong>&nbsp;<br>
- Un bain douche moussant Fleur de Coton 260ml<br>
- Un lait corps hydratant Fleur de Coton 125ml<br>
- Une huile sèche nourrissante 50ml<br>
- Une bougie parfumée 110g<br><br>
<strong>Ce qu'il fait ?</strong><br>
Le bain douche moussant Fleur de Coton chouchoute &amp; nettoie&nbsp;la peau en douceur grâce à sa&nbsp;mousse onctueuse, pour une peau douce et délicatement parfumée.&nbsp;Testé dermatologiquement<br>
Le lait corps à l'extrait de Fleur de Coton a une texture fondante et confortable qui pénètre rapidement. Il laisse la peau douce et hydratée toute la journée.&nbsp;Testé dermatologiquement<br>
Une huile sèche nourrissante pour le corps aux notes de fleur de framboisier qui hydrate, adoucit et sublime la peau en un seul geste.<br>
Une bougie parfumée envoutante aux notes sucrées et vanillées.<br><br>
<strong>Les +</strong><br>
- Un coffret cadeau ideal à offrir pour la Saint Valentin.<br>
- Un décor&nbsp;en édition limitée.<br>
- Un combo de produits parfaits pour une belle surprise.<br><br>
<strong>Les senteurs</strong><br>
La Fleur de Coton vous enveloppe d'un voile de douceur réconfortant.&nbsp;<br><br>
<strong>Pourquoi on aime ?</strong><br>
Un cadeau idéal pour faire plaisir à ceux que l'on aime.</p><p>

<br><p><span style=""font-weight: bold; text-decoration-line: underline;"">Informations environnementales</span></p><left><img class=""fit-picture"" src=""https://www.sephora.fr/dw/image/v2/BCVW_PRD/on/demandware.static/-/Library-Sites-SephoraV2/default/v15639e53ebc26eb33ddc728752b21d089365097a/LP/PICTO_SANS_FR/KITS_INFOTRI/KIT_INFOTRI_53.png"" alt=""TRIMAN"" width=""25%""></left></p><p><left><br></left><br><span style=""font-weight: bold;"">GOOD FOR VEGAN*</span><br>Des produits sans ingrédient d’origine animale<br>*Bon pour les végétaliens<br><p><br></p></p>",COFFRET,FEMME
1095,L'Homme Idéal - Eau de Toilette,"L’Homme idéal est un mythe. Son parfum, une réalité. Guerlain décode les aspirations des hommes et crée pour eux un concentré d’idéal : L'Homme Idéal Eau de Toilette.<br><br>

Le parfum idéal ? L'intelligence des agrumes, la beauté d'un accord « amaretto » et la force d'une note boisée cuir. <br>
Trois qualificatifs, trois accords pour ce parfum frais boisé qui va révéler tout votre potentiel.<br>
Le flacon idéal ? Masculin, luxueux et racé.<br>
Un étui mystérieux, un objet graphique noir et blanc, un QR code comme une invitation à un voyage digital.<br>
Un flacon, carré, facetté et épuré, luxueux. Des faces latérales laquées noir mat, radicales. Un capot lourd, mat lui aussi, résolument masculin, qui emprunte le guilloché à l’univers de l’horlogerie. <br><br>

Pour la première fois, une amande au masculin signée Guerlain autour de trois accords.<br>
L’intelligence d’une note de tête pétillante, fraîche et vive : agrumes, romarin, fleur d’oranger.<br>
La beauté d’une note de cœur « amaretto », hyper sensuelle, à base du duo amande - fève tonka.<br>
La force d’une note de fond boisé cuir, résolument masculine : vétiver d’Inde, cèdre et cuir travaillé de façon contemporaine.",EAUTOIL,HOMME
1096,Intensive Spiruline Sérum,"Ce sérum revitalise en profondeur. Il accélère le métabolisme cellulaire, renforce la tonicité et améliore la souplesse et l'élasticité de la peau. <br><br>

En apportant tous les éléments essentiels au métabolisme cellulaire (oligo-éléments, sels minéraux et vitamines), il nourrit, fortifie la peau et booste son éclat. <br><br>

Résultats : les signes de fatigue sont visiblement réduits. Le visage est éclatant et les traits reposés.",SERUM,FEMME
